identifier,DateTime,AmbientTemperature,ExhaustVacuum,AmbientPressure,RelativeHumidity,ElectricalOutput
410,2/19/2016 12:00,21.86,49.21,1014.61,53.31,452.77
411,2/19/2016 13:00,6.17,39.33,1012.57,93.32,491.54
412,2/19/2016 14:00,30.19,64.79,1017.22,42.47,438.41
413,2/19/2016 15:00,11.67,41.93,1019.81,82.58,476.1
414,2/19/2016 16:00,15.34,36.99,1007.87,94.59,464.58
415,2/19/2016 17:00,11.5,40.78,1023.91,86.31,467.74
416,2/19/2016 18:00,25.53,57.17,1010,72.57,442.12
417,2/19/2016 19:00,21.27,57.5,1014.53,80.76,453.34
418,2/19/2016 20:00,28.37,69.13,1010.44,71.93,425.29
419,2/19/2016 21:00,28.39,51.43,1011.74,47.54,449.63
420,2/19/2016 22:00,13.78,45.78,1025.27,95.72,462.88
421,2/19/2016 23:00,14.6,42.32,1015.71,77.03,464.67
422,2/20/2016 0:00,5.1,35.57,1027.17,80.49,489.96
423,2/20/2016 1:00,7,38.08,1020.27,77.67,482.38
424,2/20/2016 2:00,26.3,77.95,1009.45,78.72,437.95
425,2/20/2016 3:00,30.56,71.98,1004.74,58.77,429.2
426,2/20/2016 4:00,21.09,46.63,1013.03,74.8,453.34
427,2/20/2016 5:00,28.21,70.02,1010.58,51.34,442.47
428,2/20/2016 6:00,15.84,49.69,1015.14,90.41,462.6
429,2/20/2016 7:00,10.03,40.96,1024.57,91.1,478.79
430,2/20/2016 8:00,20.37,52.05,1012.34,62.57,456.11
431,2/20/2016 9:00,21.19,50.16,1005.81,84.27,450.33
432,2/20/2016 10:00,33.73,69.88,1007.21,42.93,434.83
433,2/20/2016 11:00,29.87,73.68,1015.1,40.96,433.43
434,2/20/2016 12:00,19.62,62.96,1020.76,76.53,456.02
435,2/20/2016 13:00,9.93,40.67,1018.08,69.74,485.23
436,2/20/2016 14:00,9.43,37.14,1013.03,74.99,473.57
437,2/20/2016 15:00,14.24,39.58,1011.17,70.45,469.94
438,2/20/2016 16:00,12.97,49.83,1008.69,91.49,452.07
439,2/20/2016 17:00,7.6,41.04,1021.82,88.97,475.32
440,2/20/2016 18:00,8.39,36.24,1013.39,89.13,480.69
441,2/20/2016 19:00,25.41,48.06,1013.12,46.52,444.01
442,2/20/2016 20:00,18.43,56.03,1020.41,60.55,465.17
443,2/20/2016 21:00,10.31,39.82,1012.87,88.71,480.61
444,2/20/2016 22:00,11.29,41.5,1013.39,89.15,476.04
445,2/20/2016 23:00,22.61,49.3,1003.51,83.02,441.76
446,2/21/2016 0:00,29.34,71.98,1005.19,75.19,428.24
447,2/21/2016 1:00,18.87,67.71,1004,87.35,444.77
448,2/21/2016 2:00,13.21,45.87,1008.58,85.66,463.1
449,2/21/2016 3:00,11.3,44.6,1018.19,91.66,470.5
450,2/21/2016 4:00,29.23,72.99,1007.04,63.47,431
451,2/21/2016 5:00,27.76,69.4,1004.27,72.25,430.68
452,2/21/2016 6:00,29.26,67.17,1006.6,70.58,436.42
453,2/21/2016 7:00,25.72,49.82,1016.19,60.1,452.33
454,2/21/2016 8:00,23.43,63.94,1010.64,89.29,440.16
455,2/21/2016 9:00,25.6,63.76,1010.18,67.43,435.75
456,2/21/2016 10:00,22.3,44.57,1008.48,67.58,449.74
457,2/21/2016 11:00,27.91,72.24,1010.74,70.8,430.73
458,2/21/2016 12:00,30.35,77.17,1009.55,63.62,432.75
459,2/21/2016 13:00,21.78,47.43,1007.88,66.68,446.79
460,2/21/2016 14:00,7.19,41.39,1018.12,90.76,486.35
461,2/21/2016 15:00,20.88,59.8,1015.66,75.34,453.18
462,2/21/2016 16:00,24.19,50.23,1015.73,59.77,458.31
463,2/21/2016 17:00,9.98,41.54,1019.7,80.79,480.26
464,2/21/2016 18:00,23.47,51.3,1011.89,74.1,448.65
465,2/21/2016 19:00,26.35,49.5,1012.67,41.34,458.41
466,2/21/2016 20:00,29.89,64.69,1006.37,58.78,435.39
467,2/21/2016 21:00,19.29,50.16,1010.49,97.78,450.21
468,2/21/2016 22:00,17.48,43.14,1018.68,74.85,459.59
469,2/21/2016 23:00,25.21,75.6,1017.19,69.84,445.84
470,2/22/2016 0:00,23.3,48.78,1018.17,75.36,441.08
471,2/22/2016 1:00,15.42,37.85,1009.89,85.8,467.33
472,2/22/2016 2:00,21.44,63.09,1016.56,90.11,444.19
473,2/22/2016 3:00,29.45,68.27,1007.96,61.63,432.96
474,2/22/2016 4:00,29.69,47.93,1002.85,44.76,438.09
475,2/22/2016 5:00,15.52,36.99,1006.86,89.7,467.9
476,2/22/2016 6:00,11.47,43.67,1012.68,72.51,475.72
477,2/22/2016 7:00,9.77,34.69,1027.72,74.98,477.51
478,2/22/2016 8:00,22.6,69.84,1006.37,79.59,435.13
479,2/22/2016 9:00,8.24,39.61,1017.99,78.42,477.9
480,2/22/2016 10:00,17.01,44.2,1019.18,61.23,457.26
481,2/22/2016 11:00,19.64,44.6,1015.88,47.56,467.53
482,2/22/2016 12:00,10.61,41.58,1021.08,93.06,465.15
483,2/22/2016 13:00,12.04,40.1,1014.42,89.65,474.28
484,2/22/2016 14:00,29.19,65.71,1013.85,50.5,444.49
485,2/22/2016 15:00,21.75,45.09,1014.15,44.84,452.84
486,2/22/2016 16:00,23.66,77.54,1008.5,85.32,435.38
487,2/22/2016 17:00,27.05,75.33,1003.88,82.94,433.57
488,2/22/2016 18:00,29.63,69.71,1009.04,67.26,435.27
489,2/22/2016 19:00,18.2,39.63,1005.35,79.05,468.49
490,2/22/2016 20:00,32.22,70.8,1009.9,62.03,433.07
491,2/22/2016 21:00,26.88,73.56,1004.85,94.36,430.63
492,2/22/2016 22:00,29.05,65.74,1013.29,60.02,440.74
493,2/22/2016 23:00,8.9,39.96,1026.31,95.46,474.49
494,2/23/2016 0:00,18.93,48.6,1005.72,84.92,449.74
495,2/23/2016 1:00,27.49,63.76,1010.09,62.8,436.73
496,2/23/2016 2:00,23.1,70.79,1006.53,90.81,434.58
497,2/23/2016 3:00,11.22,43.13,1017.24,80.9,473.93
498,2/23/2016 4:00,31.97,79.74,1007.03,55.84,435.99
499,2/23/2016 5:00,13.32,43.22,1009.45,75.3,466.83
500,2/23/2016 6:00,31.68,68.24,1005.29,37.34,427.22
501,2/23/2016 7:00,23.69,63.77,1013.39,79.5,444.07
502,2/23/2016 8:00,13.83,41.49,1020.11,87.29,469.57
503,2/23/2016 9:00,18.32,66.51,1015.18,81.5,459.89
504,2/23/2016 10:00,11.05,40.71,1024.91,76.42,479.59
505,2/23/2016 11:00,22.03,64.69,1007.21,75.75,440.92
506,2/23/2016 12:00,10.23,41.46,1020.45,84.95,480.87
507,2/23/2016 13:00,23.92,66.54,1009.93,62.37,441.9
508,2/23/2016 14:00,29.38,69.68,1011.35,49.25,430.2
509,2/23/2016 15:00,17.35,42.86,1014.62,74.16,465.16
510,2/23/2016 16:00,9.81,44.45,1021.19,90.55,471.32
511,2/23/2016 17:00,4.97,40.64,1020.91,94.28,485.43
512,2/23/2016 18:00,5.15,40.07,1012.27,63.31,495.35
513,2/23/2016 19:00,21.54,58.49,1010.85,78.9,449.12
514,2/23/2016 20:00,7.94,42.02,1006.22,90.97,480.53
515,2/23/2016 21:00,18.77,50.66,1014.89,87.34,457.07
516,2/23/2016 22:00,21.69,69.94,1010.7,80.8,443.67
517,2/23/2016 23:00,10.07,44.68,1023.44,90.95,477.52
518,2/24/2016 0:00,13.83,39.64,1012.52,69.97,472.95
519,2/24/2016 1:00,10.45,39.69,1003.92,89.45,472.54
520,2/24/2016 2:00,11.56,40.71,1015.85,76.08,469.17
521,2/24/2016 3:00,23.64,70.04,1011.09,83.35,435.21
522,2/24/2016 4:00,10.48,40.22,1004.81,92.16,477.78
523,2/24/2016 5:00,13.09,39.85,1012.86,58.42,475.89
524,2/24/2016 6:00,10.67,40.23,1017.75,85.06,483.9
525,2/24/2016 7:00,12.57,39.16,1016.53,88.91,476.2
526,2/24/2016 8:00,14.45,43.34,1015.47,83.33,462.16
527,2/24/2016 9:00,14.22,37.85,1011.24,88.49,471.05
528,2/24/2016 10:00,6.97,41.26,1010.6,96.88,484.71
529,2/24/2016 11:00,20.61,63.86,1015.43,73.86,446.34
530,2/24/2016 12:00,14.67,42.28,1007.21,65.17,469.02
531,2/24/2016 13:00,29.06,72.86,1004.23,69.41,432.12
532,2/24/2016 14:00,14.38,40.1,1015.51,81.23,467.28
533,2/24/2016 15:00,32.51,69.98,1013.29,54.07,429.66
534,2/24/2016 16:00,11.79,45.09,1013.16,89.17,469.49
535,2/24/2016 17:00,8.65,40.56,1023.23,78.85,485.87
536,2/24/2016 18:00,9.75,40.81,1026,84.44,481.95
537,2/24/2016 19:00,9.11,40.02,1031.1,83.02,479.03
538,2/24/2016 20:00,23.39,69.13,1010.99,90.66,434.5
539,2/24/2016 21:00,14.3,54.3,1015.16,75.29,464.9
540,2/24/2016 22:00,17.49,63.94,1020.02,82.6,452.71
541,2/24/2016 23:00,31.1,69.51,1010.84,45.4,429.74
542,2/25/2016 0:00,19.77,56.65,1020.67,66.33,457.09
543,2/25/2016 1:00,28.61,72.29,1011.61,45.33,446.77
544,2/25/2016 2:00,13.52,41.48,1014.46,67.12,460.76
545,2/25/2016 3:00,13.52,40.83,1008.31,84.14,471.95
546,2/25/2016 4:00,17.57,46.21,1014.09,80.81,453.29
547,2/25/2016 5:00,28.18,60.07,1016.34,49.13,441.61
548,2/25/2016 6:00,14.29,46.18,1017.01,87.29,464.73
549,2/25/2016 7:00,18.12,43.69,1016.91,52.95,464.68
550,2/25/2016 8:00,31.27,73.91,1003.72,68.92,430.59
551,2/25/2016 9:00,26.24,77.95,1014.19,85.21,438.01
552,2/25/2016 10:00,7.44,41.04,1021.84,88.56,479.08
553,2/25/2016 11:00,29.78,74.78,1009.28,55.09,436.39
554,2/25/2016 12:00,23.37,65.46,1016.25,48.64,447.07
555,2/25/2016 13:00,10.62,39.58,1011.9,87.85,479.91
556,2/25/2016 14:00,5.84,43.02,1013.88,87.42,489.05
557,2/25/2016 15:00,14.51,53.82,1016.46,62.75,463.17
558,2/25/2016 16:00,11.31,42.02,1001.18,94.86,471.26
559,2/25/2016 17:00,11.25,40.67,1011.64,63.54,480.49
560,2/25/2016 18:00,9.18,39.42,1025.41,69.46,473.78
561,2/25/2016 19:00,19.82,58.16,1016.76,74.66,455.5
562,2/25/2016 20:00,24.77,58.41,1013.78,80.57,446.27
563,2/25/2016 21:00,9.66,41.06,1021.21,84.7,482.2
564,2/25/2016 22:00,21.96,59.8,1016.72,72.6,452.48
565,2/25/2016 23:00,18.59,43.14,1011.92,52.63,464.48
566,2/26/2016 0:00,24.75,69.89,1015.29,82.01,438.1
567,2/26/2016 1:00,24.37,63.47,1012.77,75.22,445.6
568,2/26/2016 2:00,29.6,67.79,1010.37,51.05,442.43
569,2/26/2016 3:00,25.32,61.25,1011.56,80.1,436.67
570,2/26/2016 4:00,16.15,41.85,1016.54,81.58,466.56
571,2/26/2016 5:00,15.74,71.14,1019.65,65.94,457.29
572,2/26/2016 6:00,5.97,36.25,1029.65,86.74,487.03
573,2/26/2016 7:00,15.84,52.72,1026.45,62.57,464.93
574,2/26/2016 8:00,14.84,44.63,1019.28,57.37,466
575,2/26/2016 9:00,12.25,48.79,1017.44,88.91,469.52
576,2/26/2016 10:00,27.38,70.04,1011.18,72.26,428.88
577,2/26/2016 11:00,8.76,41.48,1018.49,74.98,474.3
578,2/26/2016 12:00,15.54,39.31,1009.69,71.19,461.06
579,2/26/2016 13:00,18.71,39.39,1014.09,62.82,465.57
580,2/26/2016 14:00,13.06,41.78,1012.3,55.31,467.67
581,2/26/2016 15:00,12.72,40.71,1016.02,71.57,466.99
582,2/26/2016 16:00,19.83,39.39,1013.73,59.16,463.72
583,2/26/2016 17:00,27.23,49.16,1004.03,40.8,443.78
584,2/26/2016 18:00,24.27,68.28,1005.43,67.63,445.23
585,2/26/2016 19:00,11.8,40.66,1017.13,97.2,464.43
586,2/26/2016 20:00,6.76,36.25,1028.31,91.16,484.36
587,2/26/2016 21:00,25.99,63.07,1012.5,64.81,442.16
588,2/26/2016 22:00,16.3,39.63,1004.64,85.61,464.11
589,2/26/2016 23:00,16.5,49.39,1018.35,93.42,462.48
590,2/27/2016 0:00,10.59,42.49,1009.59,77.36,477.49
591,2/27/2016 1:00,26.05,65.59,1012.78,67.03,437.04
592,2/27/2016 2:00,19.5,40.79,1003.8,89.45,457.09
593,2/27/2016 3:00,22.21,45.01,1012.22,54.84,450.6
594,2/27/2016 4:00,17.86,45,1023.25,53.48,465.78
595,2/27/2016 5:00,29.96,70.04,1010.15,54.47,427.1
596,2/27/2016 6:00,19.08,44.63,1020.14,43.36,459.81
597,2/27/2016 7:00,23.59,47.43,1006.64,48.92,447.36
598,2/27/2016 8:00,3.38,39.64,1011,81.22,488.92
599,2/27/2016 9:00,26.39,66.49,1012.96,60.35,433.36
600,2/27/2016 10:00,8.99,39.04,1021.99,75.98,483.35
601,2/27/2016 11:00,10.91,41.04,1026.57,74.24,469.53
602,2/27/2016 12:00,13.08,39.82,1012.27,85.21,476.96
603,2/27/2016 13:00,23.95,58.46,1017.5,68.46,440.75
604,2/27/2016 14:00,15.64,43.71,1024.51,78.31,462.55
605,2/27/2016 15:00,18.78,54.2,1012.05,89.25,448.04
606,2/27/2016 16:00,20.65,50.59,1016.22,68.57,455.24
607,2/27/2016 17:00,4.96,40.07,1011.8,67.38,494.75
608,2/27/2016 18:00,23.51,57.32,1012.55,53.6,444.58
609,2/27/2016 19:00,5.99,35.79,1011.56,91.69,484.82
610,2/27/2016 20:00,23.65,66.05,1019.6,78.21,442.9
611,2/27/2016 21:00,5.17,39.33,1009.68,94.19,485.46
612,2/27/2016 22:00,26.38,49.5,1012.82,37.19,457.81
613,2/27/2016 23:00,6.02,43.65,1013.85,83.53,481.92
614,2/28/2016 0:00,23.2,61.02,1009.63,79.45,443.23
615,2/28/2016 1:00,8.57,39.69,1000.91,99.9,474.29
616,2/28/2016 2:00,30.72,71.58,1009.98,50.39,430.46
617,2/28/2016 3:00,21.52,50.66,1013.56,74.33,455.71
618,2/28/2016 4:00,22.93,62.26,1011.25,83.66,438.34
619,2/28/2016 5:00,5.71,41.31,1003.24,89.48,485.83
620,2/28/2016 6:00,18.62,44.06,1017.76,64.59,452.82
621,2/28/2016 7:00,27.88,68.94,1007.68,75.68,435.04
622,2/28/2016 8:00,22.32,59.8,1016.82,64.18,451.21
623,2/28/2016 9:00,14.55,42.74,1028.41,70.09,465.81
624,2/28/2016 10:00,17.83,44.92,1025.04,70.58,458.42
625,2/28/2016 11:00,9.68,39.96,1026.09,99.28,470.22
626,2/28/2016 12:00,19.41,49.39,1020.84,81.89,449.24
627,2/28/2016 13:00,13.22,44.92,1023.84,87.99,471.43
628,2/28/2016 14:00,12.24,44.92,1023.74,88.21,473.26
629,2/28/2016 15:00,19.21,58.49,1011.7,91.29,452.82
630,2/28/2016 16:00,29.74,70.32,1008.1,52.72,432.69
631,2/28/2016 17:00,23.28,60.84,1017.91,67.5,444.13
632,2/28/2016 18:00,8.02,41.92,1029.8,92.05,467.21
633,2/28/2016 19:00,22.47,48.6,1002.33,63.23,445.98
634,2/28/2016 20:00,27.51,73.77,1002.42,90.88,436.91
635,2/28/2016 21:00,17.51,44.9,1009.05,74.91,455.01
636,2/28/2016 22:00,23.22,66.56,1002.47,85.39,437.11
637,2/28/2016 23:00,11.73,40.64,1020.68,96.98,477.06
638,2/29/2016 0:00,21.19,67.71,1006.65,56.28,441.71
639,2/29/2016 1:00,5.48,40.07,1019.63,65.62,495.76
640,2/29/2016 2:00,24.26,66.44,1011.33,55.32,445.63
641,2/29/2016 3:00,12.32,41.62,1012.88,88.88,464.72
642,2/29/2016 4:00,31.26,68.94,1005.94,39.49,438.03
643,2/29/2016 5:00,32.09,72.86,1003.47,54.59,434.78
644,2/29/2016 6:00,24.98,60.32,1015.63,57.19,444.67
645,2/29/2016 7:00,27.48,61.41,1012.2,45.06,452.24
646,2/29/2016 8:00,21.04,45.09,1014.19,40.62,450.92
647,2/29/2016 9:00,27.75,70.4,1006.65,90.21,436.53
648,2/29/2016 10:00,22.79,71.77,1005.75,90.91,435.53
649,2/29/2016 11:00,24.22,68.51,1013.23,74.96,440.01
650,2/29/2016 12:00,27.06,64.45,1008.72,54.21,443.1
651,2/29/2016 13:00,29.25,71.94,1007.18,63.62,427.49
652,2/29/2016 14:00,26.86,68.08,1012.99,50.04,436.25
653,2/29/2016 15:00,29.64,67.79,1009.99,51.23,440.74
654,2/29/2016 16:00,19.92,63.31,1015.02,82.71,443.54
655,2/29/2016 17:00,18.5,51.43,1010.82,92.04,459.42
656,2/29/2016 18:00,23.71,60.23,1009.76,90.67,439.66
657,2/29/2016 19:00,14.39,44.84,1023.55,91.14,464.15
658,2/29/2016 20:00,19.3,56.65,1020.55,70.43,459.1
659,2/29/2016 21:00,24.65,52.36,1014.76,66.63,455.68
660,2/29/2016 22:00,13.5,45.51,1015.33,86.95,469.08
661,2/29/2016 23:00,9.82,41.26,1007.71,96.69,478.02
662,3/1/2016 0:00,18.4,44.06,1017.36,70.88,456.8
663,3/1/2016 1:00,28.12,44.89,1009.18,47.14,441.13
664,3/1/2016 2:00,17.15,43.69,1017.05,63.36,463.88
665,3/1/2016 3:00,30.69,73.67,1006.14,60.58,430.45
666,3/1/2016 4:00,28.82,65.71,1014.24,54.3,449.18
667,3/1/2016 5:00,21.3,48.92,1010.92,65.09,447.89
668,3/1/2016 6:00,30.58,70.04,1010.4,48.16,431.59
669,3/1/2016 7:00,21.17,52.3,1009.36,81.51,447.5
670,3/1/2016 8:00,9.87,41.82,1033.04,68.57,475.58
671,3/1/2016 9:00,22.18,59.8,1016.77,73.16,453.24
672,3/1/2016 10:00,24.39,63.21,1012.59,80.88,446.4
673,3/1/2016 11:00,10.73,44.92,1025.1,85.4,476.81
674,3/1/2016 12:00,9.38,40.46,1019.29,75.77,474.1
675,3/1/2016 13:00,20.27,57.76,1016.66,75.76,450.71
676,3/1/2016 14:00,24.82,66.48,1006.4,70.21,433.62
677,3/1/2016 15:00,16.55,41.66,1011.45,55.53,465.14
678,3/1/2016 16:00,20.73,59.87,1019.08,80.48,445.18
679,3/1/2016 17:00,9.51,39.22,1015.3,72.41,474.12
680,3/1/2016 18:00,8.63,43.79,1016.08,83.25,483.91
681,3/1/2016 19:00,6.48,40.27,1010.55,82.12,486.68
682,3/1/2016 20:00,14.95,43.52,1022.43,94.75,464.98
683,3/1/2016 21:00,5.76,45.87,1010.83,95.79,481.4
684,3/1/2016 22:00,10.94,39.04,1021.81,86.02,479.2
685,3/1/2016 23:00,15.87,41.16,1005.85,78.29,463.86
686,3/2/2016 0:00,12.42,38.25,1012.76,82.23,472.3
687,3/2/2016 1:00,29.12,58.84,1001.31,52.86,446.51
688,3/2/2016 2:00,29.12,51.43,1005.93,60.66,437.71
689,3/2/2016 3:00,19.08,41.1,1001.96,62.77,458.94
690,3/2/2016 4:00,31.06,67.17,1007.62,65.54,437.91
691,3/2/2016 5:00,5.72,39.33,1009.96,95.4,490.76
692,3/2/2016 6:00,26.52,65.06,1013.4,51.78,439.66
693,3/2/2016 7:00,13.84,44.9,1007.58,63.62,463.27
694,3/2/2016 8:00,13.03,39.52,1016.68,83.09,473.99
695,3/2/2016 9:00,25.94,66.49,1012.83,61.81,433.38
696,3/2/2016 10:00,16.64,53.82,1015.13,68.24,459.01
697,3/2/2016 11:00,14.13,40.75,1016.05,72.41,471.44
698,3/2/2016 12:00,13.65,39.28,1012.97,79.64,471.91
699,3/2/2016 13:00,14.5,44.47,1028.2,66.95,465.15
700,3/2/2016 14:00,19.8,51.19,1008.25,91.98,446.66
701,3/2/2016 15:00,25.2,63.76,1009.78,64.96,438.15
702,3/2/2016 16:00,20.66,51.19,1008.81,88.93,447.14
703,3/2/2016 17:00,12.07,43.71,1025.53,85.62,472.32
704,3/2/2016 18:00,25.64,70.72,1010.16,84,441.68
705,3/2/2016 19:00,23.33,72.99,1009.33,89.41,440.04
706,3/2/2016 20:00,29.41,64.05,1009.82,67.4,444.82
707,3/2/2016 21:00,16.6,53.16,1014.5,76.75,457.26
708,3/2/2016 22:00,27.53,72.58,1009.13,89.06,428.83
709,3/2/2016 23:00,20.62,43.43,1009.93,64.02,449.07
710,3/3/2016 0:00,26.02,71.94,1009.38,64.12,435.21
711,3/3/2016 1:00,12.75,44.2,1017.59,81.22,471.03
712,3/3/2016 2:00,12.87,48.04,1012.47,100.13,465.56
713,3/3/2016 3:00,25.77,62.96,1019.86,58.07,442.83
714,3/3/2016 4:00,14.84,41.48,1017.26,63.42,460.3
715,3/3/2016 5:00,7.41,40.71,1023.07,83.32,474.25
716,3/3/2016 6:00,8.87,41.82,1033.3,74.28,477.97
717,3/3/2016 7:00,9.69,40.46,1019.1,71.91,472.16
718,3/3/2016 8:00,16.17,46.97,1014.22,85.8,456.08
719,3/3/2016 9:00,26.24,49.82,1014.9,55.58,452.41
720,3/3/2016 10:00,13.78,43.22,1011.31,69.7,463.71
721,3/3/2016 11:00,26.3,67.07,1006.26,63.79,433.72
722,3/3/2016 12:00,17.37,57.76,1016,86.59,456.4
723,3/3/2016 13:00,23.6,48.98,1015.41,48.28,448.43
724,3/3/2016 14:00,8.3,36.08,1020.63,80.42,481.6
725,3/3/2016 15:00,18.86,42.18,1001.16,98.58,457.07
726,3/3/2016 16:00,22.12,49.39,1019.8,72.83,451
727,3/3/2016 17:00,28.41,75.6,1018.48,56.07,440.28
728,3/3/2016 18:00,29.42,71.32,1002.26,67.13,437.47
729,3/3/2016 19:00,18.61,67.71,1004.07,84.49,443.57
730,3/3/2016 20:00,27.57,69.84,1004.91,68.37,426.6
731,3/3/2016 21:00,12.83,41.5,1013.12,86.07,470.87
732,3/3/2016 22:00,9.64,39.85,1012.9,83.82,478.37
733,3/3/2016 23:00,19.13,58.66,1013.32,74.86,453.92
734,3/4/2016 0:00,15.92,40.56,1020.79,53.52,470.22
735,3/4/2016 1:00,24.64,72.24,1011.37,80.61,434.54
736,3/4/2016 2:00,27.62,63.9,1013.11,43.56,442.89
737,3/4/2016 3:00,8.9,36.24,1013.29,89.35,479.03
738,3/4/2016 4:00,9.55,43.99,1020.5,97.28,476.06
739,3/4/2016 5:00,10.57,36.71,1022.62,80.49,473.88
740,3/4/2016 6:00,19.8,57.25,1010.84,88.9,451.75
741,3/4/2016 7:00,25.63,56.85,1012.68,49.7,439.2
742,3/4/2016 8:00,24.7,58.46,1015.58,68.64,439.7
743,3/4/2016 9:00,15.26,46.18,1013.68,98.58,463.6
744,3/4/2016 10:00,20.06,52.84,1004.21,82.12,447.47
745,3/4/2016 11:00,19.84,56.89,1013.23,78.32,447.92
746,3/4/2016 12:00,11.49,44.63,1020.44,86.04,471.08
747,3/4/2016 13:00,23.74,72.43,1007.99,91.36,437.55
748,3/4/2016 14:00,22.62,51.3,1012.36,81.02,448.27
749,3/4/2016 15:00,29.53,72.39,998.47,76.05,431.69
750,3/4/2016 16:00,21.32,48.14,1016.57,71.81,449.09
751,3/4/2016 17:00,20.3,58.46,1015.93,82.13,448.79
752,3/4/2016 18:00,16.97,44.92,1025.21,74.27,460.21
753,3/4/2016 19:00,12.07,41.17,1013.54,71.32,479.28
754,3/4/2016 20:00,7.46,41.82,1032.67,74.59,483.11
755,3/4/2016 21:00,19.2,54.2,1011.46,84.44,450.75
756,3/4/2016 22:00,28.64,66.54,1010.43,43.39,437.97
757,3/4/2016 23:00,13.56,41.48,1008.53,87.2,459.76
758,3/5/2016 0:00,17.4,44.9,1020.5,77.11,457.75
759,3/5/2016 1:00,14.08,40.1,1015.48,82.81,469.33
760,3/5/2016 2:00,27.11,69.75,1009.74,85.67,433.28
761,3/5/2016 3:00,20.92,70.02,1010.23,95.58,444.64
762,3/5/2016 4:00,16.18,44.9,1021.3,74.46,463.1
763,3/5/2016 5:00,15.57,44.68,1022.01,90.02,460.91
764,3/5/2016 6:00,10.37,39.04,1023.95,81.93,479.35
765,3/5/2016 7:00,19.6,59.21,1017.65,86.29,449.23
766,3/5/2016 8:00,9.22,40.92,1021.83,85.43,474.51
767,3/5/2016 9:00,27.76,72.99,1007.81,71.66,435.02
768,3/5/2016 10:00,28.68,70.72,1009.43,71.33,435.45
769,3/5/2016 11:00,20.95,48.14,1013.3,67.72,452.38
770,3/5/2016 12:00,9.06,39.3,1019.73,84.23,480.41
771,3/5/2016 13:00,9.21,39.72,1019.54,74.44,478.96
772,3/5/2016 14:00,13.65,42.74,1026.58,71.48,468.87
773,3/5/2016 15:00,31.79,76.2,1007.89,56.3,434.01
774,3/5/2016 16:00,14.32,44.6,1013.85,68.13,466.36
775,3/5/2016 17:00,26.28,75.23,1011.44,68.35,435.28
776,3/5/2016 18:00,7.69,43.02,1014.51,85.23,486.46
777,3/5/2016 19:00,14.44,40.1,1015.51,79.78,468.19
778,3/5/2016 20:00,9.19,41.01,1022.14,98.98,468.37
779,3/5/2016 21:00,13.35,41.39,1019.17,72.87,474.19
780,3/5/2016 22:00,23.04,74.22,1009.52,90.93,440.32
781,3/5/2016 23:00,4.83,38.44,1015.35,72.94,485.32
782,3/6/2016 0:00,17.29,42.86,1014.38,72.3,464.27
783,3/6/2016 1:00,8.73,36.18,1013.66,77.74,479.25
784,3/6/2016 2:00,26.21,70.32,1007,78.29,430.4
785,3/6/2016 3:00,23.72,58.62,1016.65,69.1,447.49
786,3/6/2016 4:00,29.27,64.69,1006.85,55.79,438.23
787,3/6/2016 5:00,10.4,40.43,1025.46,75.09,492.09
788,3/6/2016 6:00,12.19,40.75,1015.13,88.98,475.36
789,3/6/2016 7:00,20.4,54.9,1016.68,64.26,452.56
790,3/6/2016 8:00,34.3,74.67,1015.98,25.89,427.84
791,3/6/2016 9:00,27.56,68.08,1010.8,59.18,433.95
792,3/6/2016 10:00,30.9,70.8,1008.48,67.48,435.27
793,3/6/2016 11:00,14.85,58.59,1014.04,89.85,454.62
794,3/6/2016 12:00,16.42,40.56,1020.36,50.62,472.17
795,3/6/2016 13:00,16.45,63.31,1015.96,83.97,452.42
796,3/6/2016 14:00,10.14,42.02,1003.19,96.51,472.17
797,3/6/2016 15:00,9.53,41.44,1018.01,80.09,481.83
798,3/6/2016 16:00,17.01,49.15,1021.83,84.02,458.78
799,3/6/2016 17:00,23.94,62.08,1022.47,61.97,447.5
800,3/6/2016 18:00,15.95,49.25,1019.04,88.51,463.4
801,3/6/2016 19:00,11.15,41.26,1022.67,81.83,473.57
802,3/6/2016 20:00,25.56,70.32,1009.07,90.63,433.72
803,3/6/2016 21:00,27.16,66.44,1011.2,73.37,431.85
804,3/6/2016 22:00,26.71,77.95,1012.13,77.5,433.47
805,3/6/2016 23:00,29.56,74.22,1007.45,57.46,432.84
806,3/7/2016 0:00,31.19,70.94,1007.29,51.91,436.6
807,3/7/2016 1:00,6.86,41.17,1020.12,79.14,490.23
808,3/7/2016 2:00,12.36,41.74,1020.58,69.24,477.16
809,3/7/2016 3:00,32.82,68.31,1010.44,41.85,441.06
810,3/7/2016 4:00,25.3,70.98,1007.22,95.1,440.86
811,3/7/2016 5:00,8.71,41.82,1033.08,74.53,477.94
812,3/7/2016 6:00,13.34,40.8,1026.56,64.85,474.47
813,3/7/2016 7:00,14.2,43.02,1012.18,57.07,470.67
814,3/7/2016 8:00,23.74,65.34,1013.7,62.9,447.31
815,3/7/2016 9:00,16.9,44.88,1018.14,72.21,466.8
816,3/7/2016 10:00,28.54,71.94,1007.4,65.99,430.91
817,3/7/2016 11:00,30.15,69.88,1007.2,73.67,434.75
818,3/7/2016 12:00,14.33,42.86,1010.82,88.59,469.52
819,3/7/2016 13:00,25.57,59.43,1008.88,61.19,438.9
