identifier,DateTime,AmbientTemperature,ExhaustVacuum,AmbientPressure,RelativeHumidity
466,2/21/2016 20:00,29.89,64.69,1006.37,58.78
467,2/21/2016 21:00,19.29,50.16,1010.49,97.78
468,2/21/2016 22:00,17.48,43.14,1018.68,74.85
469,2/21/2016 23:00,25.21,75.6,1017.19,69.84
470,2/22/2016 0:00,23.3,48.78,1018.17,75.36
471,2/22/2016 1:00,15.42,37.85,1009.89,85.8
472,2/22/2016 2:00,21.44,63.09,1016.56,90.11
473,2/22/2016 3:00,29.45,68.27,1007.96,61.63
474,2/22/2016 4:00,29.69,47.93,1002.85,44.76
475,2/22/2016 5:00,15.52,36.99,1006.86,89.7
476,2/22/2016 6:00,11.47,43.67,1012.68,72.51
477,2/22/2016 7:00,9.77,34.69,1027.72,74.98
478,2/22/2016 8:00,22.6,69.84,1006.37,79.59
479,2/22/2016 9:00,8.24,39.61,1017.99,78.42
480,2/22/2016 10:00,17.01,44.2,1019.18,61.23
481,2/22/2016 11:00,19.64,44.6,1015.88,47.56
482,2/22/2016 12:00,10.61,41.58,1021.08,93.06
483,2/22/2016 13:00,12.04,40.1,1014.42,89.65
484,2/22/2016 14:00,29.19,65.71,1013.85,50.5
485,2/22/2016 15:00,21.75,45.09,1014.15,44.84
486,2/22/2016 16:00,23.66,77.54,1008.5,85.32
487,2/22/2016 17:00,27.05,75.33,1003.88,82.94
488,2/22/2016 18:00,29.63,69.71,1009.04,67.26
489,2/22/2016 19:00,18.2,39.63,1005.35,79.05
490,2/22/2016 20:00,32.22,70.8,1009.9,62.03
491,2/22/2016 21:00,26.88,73.56,1004.85,94.36
492,2/22/2016 22:00,29.05,65.74,1013.29,60.02
493,2/22/2016 23:00,8.9,39.96,1026.31,95.46
494,2/23/2016 0:00,18.93,48.6,1005.72,84.92
495,2/23/2016 1:00,27.49,63.76,1010.09,62.8
496,2/23/2016 2:00,23.1,70.79,1006.53,90.81
497,2/23/2016 3:00,11.22,43.13,1017.24,80.9
498,2/23/2016 4:00,31.97,79.74,1007.03,55.84
499,2/23/2016 5:00,13.32,43.22,1009.45,75.3
500,2/23/2016 6:00,31.68,68.24,1005.29,37.34
501,2/23/2016 7:00,23.69,63.77,1013.39,79.5
502,2/23/2016 8:00,13.83,41.49,1020.11,87.29
503,2/23/2016 9:00,18.32,66.51,1015.18,81.5
504,2/23/2016 10:00,11.05,40.71,1024.91,76.42
505,2/23/2016 11:00,22.03,64.69,1007.21,75.75
506,2/23/2016 12:00,10.23,41.46,1020.45,84.95
507,2/23/2016 13:00,23.92,66.54,1009.93,62.37
508,2/23/2016 14:00,29.38,69.68,1011.35,49.25
509,2/23/2016 15:00,17.35,42.86,1014.62,74.16
510,2/23/2016 16:00,9.81,44.45,1021.19,90.55
511,2/23/2016 17:00,4.97,40.64,1020.91,94.28
512,2/23/2016 18:00,5.15,40.07,1012.27,63.31
513,2/23/2016 19:00,21.54,58.49,1010.85,78.9
514,2/23/2016 20:00,7.94,42.02,1006.22,90.97
515,2/23/2016 21:00,18.77,50.66,1014.89,87.34
516,2/23/2016 22:00,21.69,69.94,1010.7,80.8
517,2/23/2016 23:00,10.07,44.68,1023.44,90.95
518,2/24/2016 0:00,13.83,39.64,1012.52,69.97
519,2/24/2016 1:00,10.45,39.69,1003.92,89.45
520,2/24/2016 2:00,11.56,40.71,1015.85,76.08
521,2/24/2016 3:00,23.64,70.04,1011.09,83.35
522,2/24/2016 4:00,10.48,40.22,1004.81,92.16
523,2/24/2016 5:00,13.09,39.85,1012.86,58.42
524,2/24/2016 6:00,10.67,40.23,1017.75,85.06
525,2/24/2016 7:00,12.57,39.16,1016.53,88.91
526,2/24/2016 8:00,14.45,43.34,1015.47,83.33
527,2/24/2016 9:00,14.22,37.85,1011.24,88.49
528,2/24/2016 10:00,6.97,41.26,1010.6,96.88
529,2/24/2016 11:00,20.61,63.86,1015.43,73.86
530,2/24/2016 12:00,14.67,42.28,1007.21,65.17
531,2/24/2016 13:00,29.06,72.86,1004.23,69.41
532,2/24/2016 14:00,14.38,40.1,1015.51,81.23
533,2/24/2016 15:00,32.51,69.98,1013.29,54.07
534,2/24/2016 16:00,11.79,45.09,1013.16,89.17
535,2/24/2016 17:00,8.65,40.56,1023.23,78.85
536,2/24/2016 18:00,9.75,40.81,1026,84.44
537,2/24/2016 19:00,9.11,40.02,1031.1,83.02
538,2/24/2016 20:00,23.39,69.13,1010.99,90.66
539,2/24/2016 21:00,14.3,54.3,1015.16,75.29
540,2/24/2016 22:00,17.49,63.94,1020.02,82.6
541,2/24/2016 23:00,31.1,69.51,1010.84,45.4
542,2/25/2016 0:00,19.77,56.65,1020.67,66.33
543,2/25/2016 1:00,28.61,72.29,1011.61,45.33
544,2/25/2016 2:00,13.52,41.48,1014.46,67.12
545,2/25/2016 3:00,13.52,40.83,1008.31,84.14
546,2/25/2016 4:00,17.57,46.21,1014.09,80.81
547,2/25/2016 5:00,28.18,60.07,1016.34,49.13
548,2/25/2016 6:00,14.29,46.18,1017.01,87.29
549,2/25/2016 7:00,18.12,43.69,1016.91,52.95
550,2/25/2016 8:00,31.27,73.91,1003.72,68.92
551,2/25/2016 9:00,26.24,77.95,1014.19,85.21
552,2/25/2016 10:00,7.44,41.04,1021.84,88.56
553,2/25/2016 11:00,29.78,74.78,1009.28,55.09
554,2/25/2016 12:00,23.37,65.46,1016.25,48.64
555,2/25/2016 13:00,10.62,39.58,1011.9,87.85
556,2/25/2016 14:00,5.84,43.02,1013.88,87.42
557,2/25/2016 15:00,14.51,53.82,1016.46,62.75
558,2/25/2016 16:00,11.31,42.02,1001.18,94.86
559,2/25/2016 17:00,11.25,40.67,1011.64,63.54
560,2/25/2016 18:00,9.18,39.42,1025.41,69.46
561,2/25/2016 19:00,19.82,58.16,1016.76,74.66
562,2/25/2016 20:00,24.77,58.41,1013.78,80.57
563,2/25/2016 21:00,9.66,41.06,1021.21,84.7
564,2/25/2016 22:00,21.96,59.8,1016.72,72.6
565,2/25/2016 23:00,18.59,43.14,1011.92,52.63
566,2/26/2016 0:00,24.75,69.89,1015.29,82.01
567,2/26/2016 1:00,24.37,63.47,1012.77,75.22
568,2/26/2016 2:00,29.6,67.79,1010.37,51.05
569,2/26/2016 3:00,25.32,61.25,1011.56,80.1
570,2/26/2016 4:00,16.15,41.85,1016.54,81.58
571,2/26/2016 5:00,15.74,71.14,1019.65,65.94
572,2/26/2016 6:00,5.97,36.25,1029.65,86.74
573,2/26/2016 7:00,15.84,52.72,1026.45,62.57
574,2/26/2016 8:00,14.84,44.63,1019.28,57.37
575,2/26/2016 9:00,12.25,48.79,1017.44,88.91
576,2/26/2016 10:00,27.38,70.04,1011.18,72.26
577,2/26/2016 11:00,8.76,41.48,1018.49,74.98
578,2/26/2016 12:00,15.54,39.31,1009.69,71.19
579,2/26/2016 13:00,18.71,39.39,1014.09,62.82
580,2/26/2016 14:00,13.06,41.78,1012.3,55.31
581,2/26/2016 15:00,12.72,40.71,1016.02,71.57
582,2/26/2016 16:00,19.83,39.39,1013.73,59.16
583,2/26/2016 17:00,27.23,49.16,1004.03,40.8
584,2/26/2016 18:00,24.27,68.28,1005.43,67.63
585,2/26/2016 19:00,11.8,40.66,1017.13,97.2
586,2/26/2016 20:00,6.76,36.25,1028.31,91.16
587,2/26/2016 21:00,25.99,63.07,1012.5,64.81
588,2/26/2016 22:00,16.3,39.63,1004.64,85.61
589,2/26/2016 23:00,16.5,49.39,1018.35,93.42
590,2/27/2016 0:00,10.59,42.49,1009.59,77.36
591,2/27/2016 1:00,26.05,65.59,1012.78,67.03
592,2/27/2016 2:00,19.5,40.79,1003.8,89.45
593,2/27/2016 3:00,22.21,45.01,1012.22,54.84
594,2/27/2016 4:00,17.86,45,1023.25,53.48
595,2/27/2016 5:00,29.96,70.04,1010.15,54.47
596,2/27/2016 6:00,19.08,44.63,1020.14,43.36
597,2/27/2016 7:00,23.59,47.43,1006.64,48.92
598,2/27/2016 8:00,3.38,39.64,1011,81.22
599,2/27/2016 9:00,26.39,66.49,1012.96,60.35
600,2/27/2016 10:00,8.99,39.04,1021.99,75.98
601,2/27/2016 11:00,10.91,41.04,1026.57,74.24
602,2/27/2016 12:00,13.08,39.82,1012.27,85.21
603,2/27/2016 13:00,23.95,58.46,1017.5,68.46
604,2/27/2016 14:00,15.64,43.71,1024.51,78.31
605,2/27/2016 15:00,18.78,54.2,1012.05,89.25
606,2/27/2016 16:00,20.65,50.59,1016.22,68.57
607,2/27/2016 17:00,4.96,40.07,1011.8,67.38
608,2/27/2016 18:00,23.51,57.32,1012.55,53.6
609,2/27/2016 19:00,5.99,35.79,1011.56,91.69
610,2/27/2016 20:00,23.65,66.05,1019.6,78.21
611,2/27/2016 21:00,5.17,39.33,1009.68,94.19
612,2/27/2016 22:00,26.38,49.5,1012.82,37.19
613,2/27/2016 23:00,6.02,43.65,1013.85,83.53
614,2/28/2016 0:00,23.2,61.02,1009.63,79.45
615,2/28/2016 1:00,8.57,39.69,1000.91,99.9
616,2/28/2016 2:00,30.72,71.58,1009.98,50.39
617,2/28/2016 3:00,21.52,50.66,1013.56,74.33
618,2/28/2016 4:00,22.93,62.26,1011.25,83.66
619,2/28/2016 5:00,5.71,41.31,1003.24,89.48
620,2/28/2016 6:00,18.62,44.06,1017.76,64.59
621,2/28/2016 7:00,27.88,68.94,1007.68,75.68
622,2/28/2016 8:00,22.32,59.8,1016.82,64.18
623,2/28/2016 9:00,14.55,42.74,1028.41,70.09
624,2/28/2016 10:00,17.83,44.92,1025.04,70.58
625,2/28/2016 11:00,9.68,39.96,1026.09,99.28
626,2/28/2016 12:00,19.41,49.39,1020.84,81.89
627,2/28/2016 13:00,13.22,44.92,1023.84,87.99
628,2/28/2016 14:00,12.24,44.92,1023.74,88.21
629,2/28/2016 15:00,19.21,58.49,1011.7,91.29
630,2/28/2016 16:00,29.74,70.32,1008.1,52.72
631,2/28/2016 17:00,23.28,60.84,1017.91,67.5
632,2/28/2016 18:00,8.02,41.92,1029.8,92.05
633,2/28/2016 19:00,22.47,48.6,1002.33,63.23
634,2/28/2016 20:00,27.51,73.77,1002.42,90.88
635,2/28/2016 21:00,17.51,44.9,1009.05,74.91
636,2/28/2016 22:00,23.22,66.56,1002.47,85.39
637,2/28/2016 23:00,11.73,40.64,1020.68,96.98
638,2/29/2016 0:00,21.19,67.71,1006.65,56.28
639,2/29/2016 1:00,5.48,40.07,1019.63,65.62
640,2/29/2016 2:00,24.26,66.44,1011.33,55.32
641,2/29/2016 3:00,12.32,41.62,1012.88,88.88
642,2/29/2016 4:00,31.26,68.94,1005.94,39.49
643,2/29/2016 5:00,32.09,72.86,1003.47,54.59
644,2/29/2016 6:00,24.98,60.32,1015.63,57.19
645,2/29/2016 7:00,27.48,61.41,1012.2,45.06
646,2/29/2016 8:00,21.04,45.09,1014.19,40.62
647,2/29/2016 9:00,27.75,70.4,1006.65,90.21
648,2/29/2016 10:00,22.79,71.77,1005.75,90.91
649,2/29/2016 11:00,24.22,68.51,1013.23,74.96
650,2/29/2016 12:00,27.06,64.45,1008.72,54.21
651,2/29/2016 13:00,29.25,71.94,1007.18,63.62
652,2/29/2016 14:00,26.86,68.08,1012.99,50.04
653,2/29/2016 15:00,29.64,67.79,1009.99,51.23
654,2/29/2016 16:00,19.92,63.31,1015.02,82.71
655,2/29/2016 17:00,18.5,51.43,1010.82,92.04
656,2/29/2016 18:00,23.71,60.23,1009.76,90.67
657,2/29/2016 19:00,14.39,44.84,1023.55,91.14
658,2/29/2016 20:00,19.3,56.65,1020.55,70.43
659,2/29/2016 21:00,24.65,52.36,1014.76,66.63
660,2/29/2016 22:00,13.5,45.51,1015.33,86.95
661,2/29/2016 23:00,9.82,41.26,1007.71,96.69
662,3/1/2016 0:00,18.4,44.06,1017.36,70.88
663,3/1/2016 1:00,28.12,44.89,1009.18,47.14
664,3/1/2016 2:00,17.15,43.69,1017.05,63.36
665,3/1/2016 3:00,30.69,73.67,1006.14,60.58
666,3/1/2016 4:00,28.82,65.71,1014.24,54.3
667,3/1/2016 5:00,21.3,48.92,1010.92,65.09
668,3/1/2016 6:00,30.58,70.04,1010.4,48.16
669,3/1/2016 7:00,21.17,52.3,1009.36,81.51
670,3/1/2016 8:00,9.87,41.82,1033.04,68.57
671,3/1/2016 9:00,22.18,59.8,1016.77,73.16
672,3/1/2016 10:00,24.39,63.21,1012.59,80.88
673,3/1/2016 11:00,10.73,44.92,1025.1,85.4
674,3/1/2016 12:00,9.38,40.46,1019.29,75.77
675,3/1/2016 13:00,20.27,57.76,1016.66,75.76
676,3/1/2016 14:00,24.82,66.48,1006.4,70.21
677,3/1/2016 15:00,16.55,41.66,1011.45,55.53
678,3/1/2016 16:00,20.73,59.87,1019.08,80.48
679,3/1/2016 17:00,9.51,39.22,1015.3,72.41
680,3/1/2016 18:00,8.63,43.79,1016.08,83.25
681,3/1/2016 19:00,6.48,40.27,1010.55,82.12
682,3/1/2016 20:00,14.95,43.52,1022.43,94.75
683,3/1/2016 21:00,5.76,45.87,1010.83,95.79
684,3/1/2016 22:00,10.94,39.04,1021.81,86.02
685,3/1/2016 23:00,15.87,41.16,1005.85,78.29
686,3/2/2016 0:00,12.42,38.25,1012.76,82.23
687,3/2/2016 1:00,29.12,58.84,1001.31,52.86
688,3/2/2016 2:00,29.12,51.43,1005.93,60.66
689,3/2/2016 3:00,19.08,41.1,1001.96,62.77
690,3/2/2016 4:00,31.06,67.17,1007.62,65.54
691,3/2/2016 5:00,5.72,39.33,1009.96,95.4
692,3/2/2016 6:00,26.52,65.06,1013.4,51.78
693,3/2/2016 7:00,13.84,44.9,1007.58,63.62
694,3/2/2016 8:00,13.03,39.52,1016.68,83.09
695,3/2/2016 9:00,25.94,66.49,1012.83,61.81
696,3/2/2016 10:00,16.64,53.82,1015.13,68.24
697,3/2/2016 11:00,14.13,40.75,1016.05,72.41
698,3/2/2016 12:00,13.65,39.28,1012.97,79.64
699,3/2/2016 13:00,14.5,44.47,1028.2,66.95
700,3/2/2016 14:00,19.8,51.19,1008.25,91.98
701,3/2/2016 15:00,25.2,63.76,1009.78,64.96
702,3/2/2016 16:00,20.66,51.19,1008.81,88.93
703,3/2/2016 17:00,12.07,43.71,1025.53,85.62
704,3/2/2016 18:00,25.64,70.72,1010.16,84
705,3/2/2016 19:00,23.33,72.99,1009.33,89.41
706,3/2/2016 20:00,29.41,64.05,1009.82,67.4
707,3/2/2016 21:00,16.6,53.16,1014.5,76.75
708,3/2/2016 22:00,27.53,72.58,1009.13,89.06
709,3/2/2016 23:00,20.62,43.43,1009.93,64.02
710,3/3/2016 0:00,26.02,71.94,1009.38,64.12
711,3/3/2016 1:00,12.75,44.2,1017.59,81.22
712,3/3/2016 2:00,12.87,48.04,1012.47,100.13
713,3/3/2016 3:00,25.77,62.96,1019.86,58.07
714,3/3/2016 4:00,14.84,41.48,1017.26,63.42
715,3/3/2016 5:00,7.41,40.71,1023.07,83.32
716,3/3/2016 6:00,8.87,41.82,1033.3,74.28
717,3/3/2016 7:00,9.69,40.46,1019.1,71.91
718,3/3/2016 8:00,16.17,46.97,1014.22,85.8
719,3/3/2016 9:00,26.24,49.82,1014.9,55.58
720,3/3/2016 10:00,13.78,43.22,1011.31,69.7
721,3/3/2016 11:00,26.3,67.07,1006.26,63.79
722,3/3/2016 12:00,17.37,57.76,1016,86.59
723,3/3/2016 13:00,23.6,48.98,1015.41,48.28
724,3/3/2016 14:00,8.3,36.08,1020.63,80.42
725,3/3/2016 15:00,18.86,42.18,1001.16,98.58
726,3/3/2016 16:00,22.12,49.39,1019.8,72.83
727,3/3/2016 17:00,28.41,75.6,1018.48,56.07
728,3/3/2016 18:00,29.42,71.32,1002.26,67.13
729,3/3/2016 19:00,18.61,67.71,1004.07,84.49
730,3/3/2016 20:00,27.57,69.84,1004.91,68.37
731,3/3/2016 21:00,12.83,41.5,1013.12,86.07
732,3/3/2016 22:00,9.64,39.85,1012.9,83.82
733,3/3/2016 23:00,19.13,58.66,1013.32,74.86
734,3/4/2016 0:00,15.92,40.56,1020.79,53.52
735,3/4/2016 1:00,24.64,72.24,1011.37,80.61
736,3/4/2016 2:00,27.62,63.9,1013.11,43.56
737,3/4/2016 3:00,8.9,36.24,1013.29,89.35
738,3/4/2016 4:00,9.55,43.99,1020.5,97.28
739,3/4/2016 5:00,10.57,36.71,1022.62,80.49
740,3/4/2016 6:00,19.8,57.25,1010.84,88.9
741,3/4/2016 7:00,25.63,56.85,1012.68,49.7
742,3/4/2016 8:00,24.7,58.46,1015.58,68.64
743,3/4/2016 9:00,15.26,46.18,1013.68,98.58
744,3/4/2016 10:00,20.06,52.84,1004.21,82.12
745,3/4/2016 11:00,19.84,56.89,1013.23,78.32
746,3/4/2016 12:00,11.49,44.63,1020.44,86.04
747,3/4/2016 13:00,23.74,72.43,1007.99,91.36
748,3/4/2016 14:00,22.62,51.3,1012.36,81.02
749,3/4/2016 15:00,29.53,72.39,998.47,76.05
750,3/4/2016 16:00,21.32,48.14,1016.57,71.81
751,3/4/2016 17:00,20.3,58.46,1015.93,82.13
752,3/4/2016 18:00,16.97,44.92,1025.21,74.27
753,3/4/2016 19:00,12.07,41.17,1013.54,71.32
754,3/4/2016 20:00,7.46,41.82,1032.67,74.59
755,3/4/2016 21:00,19.2,54.2,1011.46,84.44
756,3/4/2016 22:00,28.64,66.54,1010.43,43.39
757,3/4/2016 23:00,13.56,41.48,1008.53,87.2
758,3/5/2016 0:00,17.4,44.9,1020.5,77.11
759,3/5/2016 1:00,14.08,40.1,1015.48,82.81
760,3/5/2016 2:00,27.11,69.75,1009.74,85.67
761,3/5/2016 3:00,20.92,70.02,1010.23,95.58
762,3/5/2016 4:00,16.18,44.9,1021.3,74.46
763,3/5/2016 5:00,15.57,44.68,1022.01,90.02
764,3/5/2016 6:00,10.37,39.04,1023.95,81.93
765,3/5/2016 7:00,19.6,59.21,1017.65,86.29
766,3/5/2016 8:00,9.22,40.92,1021.83,85.43
767,3/5/2016 9:00,27.76,72.99,1007.81,71.66
768,3/5/2016 10:00,28.68,70.72,1009.43,71.33
769,3/5/2016 11:00,20.95,48.14,1013.3,67.72
770,3/5/2016 12:00,9.06,39.3,1019.73,84.23
771,3/5/2016 13:00,9.21,39.72,1019.54,74.44
772,3/5/2016 14:00,13.65,42.74,1026.58,71.48
773,3/5/2016 15:00,31.79,76.2,1007.89,56.3
774,3/5/2016 16:00,14.32,44.6,1013.85,68.13
775,3/5/2016 17:00,26.28,75.23,1011.44,68.35
776,3/5/2016 18:00,7.69,43.02,1014.51,85.23
777,3/5/2016 19:00,14.44,40.1,1015.51,79.78
778,3/5/2016 20:00,9.19,41.01,1022.14,98.98
779,3/5/2016 21:00,13.35,41.39,1019.17,72.87
780,3/5/2016 22:00,23.04,74.22,1009.52,90.93
781,3/5/2016 23:00,4.83,38.44,1015.35,72.94
782,3/6/2016 0:00,17.29,42.86,1014.38,72.3
783,3/6/2016 1:00,8.73,36.18,1013.66,77.74
784,3/6/2016 2:00,26.21,70.32,1007,78.29
785,3/6/2016 3:00,23.72,58.62,1016.65,69.1
786,3/6/2016 4:00,29.27,64.69,1006.85,55.79
787,3/6/2016 5:00,10.4,40.43,1025.46,75.09
788,3/6/2016 6:00,12.19,40.75,1015.13,88.98
789,3/6/2016 7:00,20.4,54.9,1016.68,64.26
790,3/6/2016 8:00,34.3,74.67,1015.98,25.89
791,3/6/2016 9:00,27.56,68.08,1010.8,59.18
792,3/6/2016 10:00,30.9,70.8,1008.48,67.48
793,3/6/2016 11:00,14.85,58.59,1014.04,89.85
794,3/6/2016 12:00,16.42,40.56,1020.36,50.62
795,3/6/2016 13:00,16.45,63.31,1015.96,83.97
796,3/6/2016 14:00,10.14,42.02,1003.19,96.51
797,3/6/2016 15:00,9.53,41.44,1018.01,80.09
798,3/6/2016 16:00,17.01,49.15,1021.83,84.02
799,3/6/2016 17:00,23.94,62.08,1022.47,61.97
800,3/6/2016 18:00,15.95,49.25,1019.04,88.51
801,3/6/2016 19:00,11.15,41.26,1022.67,81.83
802,3/6/2016 20:00,25.56,70.32,1009.07,90.63
803,3/6/2016 21:00,27.16,66.44,1011.2,73.37
804,3/6/2016 22:00,26.71,77.95,1012.13,77.5
805,3/6/2016 23:00,29.56,74.22,1007.45,57.46
806,3/7/2016 0:00,31.19,70.94,1007.29,51.91
807,3/7/2016 1:00,6.86,41.17,1020.12,79.14
808,3/7/2016 2:00,12.36,41.74,1020.58,69.24
809,3/7/2016 3:00,32.82,68.31,1010.44,41.85
810,3/7/2016 4:00,25.3,70.98,1007.22,95.1
811,3/7/2016 5:00,8.71,41.82,1033.08,74.53
812,3/7/2016 6:00,13.34,40.8,1026.56,64.85
813,3/7/2016 7:00,14.2,43.02,1012.18,57.07
814,3/7/2016 8:00,23.74,65.34,1013.7,62.9
815,3/7/2016 9:00,16.9,44.88,1018.14,72.21
816,3/7/2016 10:00,28.54,71.94,1007.4,65.99
817,3/7/2016 11:00,30.15,69.88,1007.2,73.67
818,3/7/2016 12:00,14.33,42.86,1010.82,88.59
819,3/7/2016 13:00,25.57,59.43,1008.88,61.19
820,3/7/2016 14:00,30.55,70.04,1010.51,49.37
821,3/7/2016 15:00,28.04,74.33,1013.53,48.65
822,3/7/2016 16:00,26.39,49.16,1005.68,56.18
823,3/7/2016 17:00,15.3,41.76,1022.57,71.56
824,3/7/2016 18:00,6.03,41.14,1028.04,87.46
825,3/7/2016 19:00,13.49,44.63,1019.12,70.02
826,3/7/2016 20:00,27.67,59.14,1016.51,61.2
827,3/7/2016 21:00,24.19,65.48,1018.8,60.54
828,3/7/2016 22:00,24.44,59.14,1016.74,71.82
829,3/7/2016 23:00,29.86,64.79,1017.37,44.8
830,3/8/2016 0:00,30.2,69.59,1008.9,67.32
831,3/8/2016 1:00,7.99,41.38,1021.95,78.77
832,3/8/2016 2:00,9.93,41.62,1013.76,96.02
833,3/8/2016 3:00,11.03,42.32,1017.26,90.56
834,3/8/2016 4:00,22.34,63.73,1014.37,83.19
835,3/8/2016 5:00,25.33,48.6,1002.54,68.45
836,3/8/2016 6:00,18.87,52.08,1005.25,99.19
837,3/8/2016 7:00,25.97,69.34,1009.43,88.11
838,3/8/2016 8:00,16.58,43.99,1021.81,79.29
839,3/8/2016 9:00,14.35,46.18,1016.63,87.76
840,3/8/2016 10:00,25.06,62.39,1008.09,82.56
841,3/8/2016 11:00,13.85,48.92,1011.68,79.24
842,3/8/2016 12:00,16.09,44.2,1019.39,67.24
843,3/8/2016 13:00,26.34,59.21,1013.37,58.98
844,3/8/2016 14:00,23.01,58.79,1009.71,84.22
845,3/8/2016 15:00,26.39,71.25,999.8,89.12
846,3/8/2016 16:00,31.32,71.29,1008.37,50.07
847,3/8/2016 17:00,16.64,45.87,1009.02,98.86
848,3/8/2016 18:00,13.42,41.23,994.17,95.79
849,3/8/2016 19:00,20.06,44.9,1008.79,70.06
850,3/8/2016 20:00,14.8,44.71,1014.67,41.71
851,3/8/2016 21:00,12.59,41.14,1025.79,86.55
852,3/8/2016 22:00,26.7,66.56,1005.31,71.97
853,3/8/2016 23:00,19.78,50.32,1008.62,96.4
854,3/9/2016 0:00,15.17,49.15,1021.91,91.73
855,3/9/2016 1:00,21.71,61.45,1010.97,91.62
856,3/9/2016 2:00,19.09,39.39,1013.36,59.14
857,3/9/2016 3:00,19.76,51.19,1008.38,92.56
858,3/9/2016 4:00,14.68,41.23,998.43,83.71
859,3/9/2016 5:00,21.3,66.86,1013.04,55.43
860,3/9/2016 6:00,16.73,39.64,1008.94,74.91
861,3/9/2016 7:00,12.26,41.5,1014.87,89.41
862,3/9/2016 8:00,14.77,48.06,1010.92,69.81
863,3/9/2016 9:00,18.26,59.15,1012.04,86.01
864,3/9/2016 10:00,27.1,79.74,1005.43,86.05
865,3/9/2016 11:00,14.72,40.83,1009.65,80.98
866,3/9/2016 12:00,26.3,51.43,1012.05,63.62
867,3/9/2016 13:00,16.48,48.92,1011.84,64.16
868,3/9/2016 14:00,17.99,43.79,1016.13,75.63
869,3/9/2016 15:00,20.34,59.8,1015.18,80.21
870,3/9/2016 16:00,25.53,62.96,1019.81,59.7
871,3/9/2016 17:00,31.59,58.9,1003.39,47.6
872,3/9/2016 18:00,30.8,69.14,1007.68,63.78
873,3/9/2016 19:00,10.75,45,1023.68,89.37
874,3/9/2016 20:00,19.3,44.9,1008.89,70.55
875,3/9/2016 21:00,4.71,39.42,1026.4,84.42
876,3/9/2016 22:00,23.1,66.05,1020.28,80.62
877,3/9/2016 23:00,32.63,73.88,1005.64,52.56
878,3/10/2016 0:00,26.63,74.16,1009.72,83.26
879,3/10/2016 1:00,24.35,58.49,1011.03,70.64
880,3/10/2016 2:00,15.11,56.03,1020.27,89.95
881,3/10/2016 3:00,29.1,50.05,1005.87,51.53
882,3/10/2016 4:00,21.24,50.32,1008.54,84.83
883,3/10/2016 5:00,6.16,39.48,1004.85,59.68
884,3/10/2016 6:00,7.36,41.01,1024.9,97.88
885,3/10/2016 7:00,10.44,39.04,1023.99,85.03
886,3/10/2016 8:00,26.76,48.41,1010.53,47.38
887,3/10/2016 9:00,16.79,44.6,1014.27,48.08
888,3/10/2016 10:00,10.76,40.43,1025.98,79.65
889,3/10/2016 11:00,6.07,38.91,1019.25,83.39
890,3/10/2016 12:00,27.33,73.18,1012.26,82.18
891,3/10/2016 13:00,27.15,59.21,1013.49,51.71
892,3/10/2016 14:00,22.35,51.43,1011.34,77.33
893,3/10/2016 15:00,21.82,65.27,1013.86,72.81
894,3/10/2016 16:00,21.11,69.94,1004.37,84.26
895,3/10/2016 17:00,19.95,50.59,1016.11,73.23
896,3/10/2016 18:00,7.45,39.61,1017.88,79.73
897,3/10/2016 19:00,15.36,41.66,1012.41,62.32
898,3/10/2016 20:00,15.65,43.5,1021.39,78.58
899,3/10/2016 21:00,25.31,74.33,1015.04,79.88
900,3/10/2016 22:00,25.88,63.47,1011.95,65.87
901,3/10/2016 23:00,24.6,63.94,1012.87,80.28
902,3/11/2016 0:00,22.58,41.54,1013.21,71.33
903,3/11/2016 1:00,19.69,59.14,1015.99,70.33
904,3/11/2016 2:00,25.85,75.08,1006.24,57.73
905,3/11/2016 3:00,10.06,37.83,1005.49,99.46
906,3/11/2016 4:00,18.59,39.54,1008.56,68.61
907,3/11/2016 5:00,18.27,50.16,1011.07,95.91
908,3/11/2016 6:00,8.85,40.43,1025.68,80.42
909,3/11/2016 7:00,30.04,68.08,1011.04,51.01
910,3/11/2016 8:00,26.06,49.02,1007.59,74.08
911,3/11/2016 9:00,14.8,38.73,1003.18,80.73
912,3/11/2016 10:00,23.93,64.45,1015.35,54.71
913,3/11/2016 11:00,23.72,66.48,1003.61,73.75
914,3/11/2016 12:00,11.44,40.55,1023.37,88.43
915,3/11/2016 13:00,20.28,63.86,1016.04,74.66
916,3/11/2016 14:00,27.9,63.13,1011.8,70.04
917,3/11/2016 15:00,24.74,59.39,1015.23,74.64
918,3/11/2016 16:00,14.8,58.2,1018.29,85.11
919,3/11/2016 17:00,8.22,41.03,1021.76,82.97
920,3/11/2016 18:00,27.56,66.93,1016.81,55.59
921,3/11/2016 19:00,32.07,70.94,1006.91,49.9
922,3/11/2016 20:00,9.53,44.03,1008.87,89.99
923,3/11/2016 21:00,13.61,42.34,1017.93,91.61
924,3/11/2016 22:00,22.2,51.19,1009.2,82.95
925,3/11/2016 23:00,21.36,59.54,1007.99,92.62
926,3/12/2016 0:00,23.25,63.86,1017.82,59.64
927,3/12/2016 1:00,23.5,59.21,1018.29,63
928,3/12/2016 2:00,8.46,39.66,1015.14,85.38
929,3/12/2016 3:00,8.19,40.69,1019.86,85.23
930,3/12/2016 4:00,30.67,71.29,1008.36,52.08
