TimeStamp,operating_pressure,operating_time,predicted_operating_time
2020/12/29 20:16,0.52,2.3,2.375823817
2020/12/29 20:17,0.513,2,2.369755793
2020/12/29 20:18,0.527,2.4,2.377854068
2020/12/29 20:19,0.506,2,2.369747271
2020/12/29 20:20,0.526,2.1,2.377823529
2020/12/29 20:21,0.515,2.9,2.369761053
2020/12/29 20:22,0.515,2.8,2.369761053
2020/12/29 20:23,0.527,2.5,2.377854068
2020/12/29 20:24,0.531,2.2,2.367726193
2020/12/29 20:25,0.524,2.7,2.370430522
2020/12/29 20:26,0.537,2.1,2.379128155
2020/12/29 20:27,0.551,2.9,2.429253779
2020/12/29 20:28,0.504,2.8,2.369746253
2020/12/29 20:29,0.539,2.4,2.364781072
2020/12/29 20:30,0.516,2.4,2.36976453
2020/12/29 20:31,0.519,2.3,2.375816291
2020/12/29 20:32,0.556,2.7,2.529277926
2020/12/29 20:33,0.552,2.1,2.433834955
2020/12/29 20:34,0.556,2.3,2.529277926
2020/12/29 20:35,0.531,2.3,2.367726193
2020/12/29 20:36,0.55,2.1,2.427961742
2020/12/29 20:37,0.549,2.2,2.470282615
2020/12/29 20:38,0.529,2.4,2.373225404
2020/12/29 20:39,0.53,2.9,2.367656514
2020/12/29 20:40,0.506,2.4,2.369747271
2020/12/29 20:41,0.548,2.9,2.467479018
2020/12/29 20:42,0.511,2.9,2.369752175
2020/12/29 20:43,0.542,2.7,2.37105466
2020/12/29 20:44,0.544,2.5,2.412633094
2020/12/29 20:45,0.51,2.7,2.36975081
2020/12/29 20:46,0.508,2,2.369748725
2020/12/29 20:47,0.547,2,2.465143749
2020/12/29 20:48,0.504,2.6,2.369746253
2020/12/29 20:49,0.53,2.4,2.367656514
2020/12/29 20:50,0.512,2.6,2.369753817
2020/12/29 20:51,0.528,2.6,2.373179363
2020/12/29 20:52,0.542,2.1,2.37105466
2020/12/29 20:53,0.535,2.8,2.380923534
2020/12/29 20:54,0.551,2.3,2.429253779
2020/12/29 20:55,0.526,2.2,2.377823529
2020/12/29 20:56,0.54,2.8,2.361164741
2020/12/29 20:57,0.508,2.4,2.369748725
2020/12/29 20:58,0.505,3,2.369746717
2020/12/29 20:59,0.538,2.9,2.370103526
2020/12/29 21:00,0.505,2.7,2.369746717
2020/12/29 21:01,0.501,2.7,2.369745262
2020/12/29 21:02,0.51,2.5,2.36975081
2020/12/29 21:05,0.559,2.3,2.618402585
2020/12/29 21:09,0.545,2.9,2.413935234
2020/12/29 21:11,0.557,2.5,2.562387795
2020/12/29 21:18,0.518,2,2.369773841
2020/12/29 21:19,0.51,2.7,2.36975081
2020/12/29 22:01,0.532,2.5,2.371003168
2020/12/30 18:17,0.504,2,2.369746253
2020/12/30 18:18,0.506,2.4,2.369747271
2020/12/30 18:20,0.509,2.6,2.369749673
2020/12/30 18:21,0.555,3,2.531397033
2020/12/30 19:31,0.553,2.9,2.436873245
2020/12/30 19:37,0.502,2.1,2.369745537
2020/12/30 19:40,0.511,2.4,2.369752175
2020/12/30 19:46,0.559,2.2,2.618402585
2020/12/30 19:49,0.523,2.1,2.370413888
2020/12/30 19:56,0.501,2.4,2.369745262
2020/12/30 19:58,0.519,2.4,2.375816291
2020/12/30 20:05,0.543,2,2.371920192
2020/12/30 20:41,0.504,2.8,2.369746253
2020/12/30 20:43,0.508,2.1,2.369748725
2020/12/30 20:44,0.552,2,2.433834955
2020/12/30 20:52,0.548,2,2.467479018
2020/12/30 21:04,0.527,2.8,2.377854068
2020/12/30 21:05,0.533,2.1,2.376099501
2020/12/30 21:08,0.539,2.2,2.364781072
2020/12/30 23:41,0.517,2.1,2.369768739
2020/12/31 03:49,0.551,2.9,2.429253779
2020/12/31 03:50,0.523,2.4,2.370413888
2020/12/31 03:52,0.546,2.1,2.415524801
2020/12/31 04:48,0.504,2.5,2.369746253
2020/12/31 05:14,0.537,2.6,2.379128155
2020/12/31 05:17,0.532,2.6,2.371003168
2020/12/31 05:19,0.512,2.2,2.369753817
2020/12/31 05:22,0.541,2.4,2.376694946
2020/12/31 05:24,0.502,2,2.369745537
2020/12/31 05:28,0.543,2.2,2.371920192
2020/12/31 05:29,0.516,2.7,2.36976453
2020/12/31 05:33,0.513,2.2,2.369755793
2020/12/31 05:35,0.511,2,2.369752175
2020/12/31 05:39,0.546,2.3,2.415524801
2020/12/31 05:40,0.557,2.8,2.562387795
2020/12/31 05:45,0.517,2.3,2.369768739
2020/12/31 05:46,0.559,2.3,2.618402585
2020/12/31 05:50,0.514,2.1,2.369758176
2020/12/31 05:52,0.506,2.8,2.369747271
2020/12/31 05:56,0.506,2.7,2.369747271
2020/12/31 05:57,0.52,2.2,2.375823817
2020/12/31 06:01,0.548,2.7,2.467479018
2020/12/31 06:03,0.527,2.8,2.377854068
2020/12/31 06:07,0.515,2.9,2.369761053
2020/12/31 06:08,0.502,2.8,2.369745537
2020/12/31 06:13,0.537,2.1,2.379128155
2020/12/31 06:14,0.554,2.2,2.456623383
2020/12/31 06:18,0.519,2.5,2.375816291
2020/12/31 06:20,0.53,2.5,2.367656514
2020/12/31 06:24,0.502,2.9,2.369745537
2020/12/31 06:25,0.541,2.5,2.376694946
2020/12/31 06:30,0.543,2.3,2.371920192
2020/12/31 06:31,0.511,2.6,2.369752175
2020/12/31 06:35,0.543,2.3,2.371920192
2020/12/31 06:37,0.504,2.3,2.369746253
2020/12/31 06:41,0.542,2.2,2.37105466
2020/12/31 06:42,0.538,2.4,2.370103526
2020/12/31 06:47,0.534,2.2,2.376515269
2020/12/31 06:48,0.524,2.8,2.370430522
2020/12/31 06:52,0.526,2.4,2.377823529
2020/12/31 06:54,0.54,2.6,2.361164741
2020/12/31 06:58,0.515,2.1,2.369761053
2020/12/31 07:00,0.532,2.9,2.371003168
2020/12/31 07:04,0.504,2.9,2.369746253
2020/12/31 07:05,0.559,2.6,2.618402585
2020/12/31 07:10,0.509,2.4,2.369749673
2020/12/31 07:11,0.552,3,2.433834955
2020/12/31 07:15,0.55,2.9,2.427961742
2020/12/31 07:17,0.514,2.5,2.369758176
2020/12/31 07:21,0.514,2.9,2.369758176
2020/12/31 07:22,0.527,2.3,2.377854068
2020/12/31 07:27,0.527,2.8,2.377854068
2020/12/31 07:28,0.525,3,2.370450866
2020/12/31 07:33,0.543,2.9,2.371920192
2020/12/31 07:34,0.556,2.4,2.529277926
2020/12/31 07:38,0.553,2.2,2.436873245
2020/12/31 07:40,0.522,2.5,2.375844136
2020/12/31 07:44,0.55,2.8,2.427961742
2020/12/31 07:45,0.523,2.5,2.370413888
2020/12/31 07:50,0.521,2.5,2.375832976
2020/12/31 07:51,0.511,2,2.369752175
2020/12/31 07:56,0.537,3,2.379128155
2020/12/31 07:57,0.531,2.5,2.367726193
2020/12/31 08:02,0.532,2,2.371003168
2020/12/31 08:03,0.543,2.1,2.371920192
2020/12/31 08:07,0.533,2.7,2.376099501
2020/12/31 08:09,0.559,2.2,2.618402585
2020/12/31 08:13,0.549,2.4,2.470282615
2020/12/31 08:15,0.508,2.6,2.369748725
2020/12/31 08:19,0.54,2.1,2.361164741
2020/12/31 08:21,0.55,2.5,2.427961742
2020/12/31 08:27,0.521,2.9,2.375832976
2020/12/31 08:31,0.535,2.5,2.380923534
2020/12/31 08:33,0.56,2.1,2.606790256
2020/12/31 08:37,0.516,2.2,2.36976453
2020/12/31 08:41,0.525,2.1,2.370450866
2020/12/31 08:43,0.504,2.9,2.369746253
2020/12/31 08:52,0.553,2.2,2.436873245
2020/12/31 22:49,0.506,2.6,2.369747271
2020/12/31 22:50,0.515,2.9,2.369761053
2020/12/31 22:51,0.51,2.9,2.36975081
2021/01/01 03:57,0.552,2.1,2.433834955
2021/01/01 03:58,0.524,2.1,2.370430522
2021/01/01 04:06,0.558,2.8,2.591054574
2021/01/01 04:07,0.516,2.2,2.36976453
2021/01/01 04:08,0.519,2.5,2.375816291
2021/01/01 04:10,0.516,2.9,2.36976453
2021/01/01 04:11,0.519,2.8,2.375816291
2021/01/01 05:08,0.529,2.5,2.373225404
2021/01/01 05:46,0.522,2,2.375844136
2021/01/01 05:47,0.505,2.1,2.369746717
2021/01/01 05:48,0.525,2.9,2.370450866
2021/01/01 05:49,0.511,2.9,2.369752175
2021/01/01 05:50,0.522,2.6,2.375844136
2021/01/01 05:51,0.509,2.6,2.369749673
2021/01/01 05:52,0.529,2.1,2.373225404
2021/01/01 05:53,0.541,2.7,2.376694946
2021/01/01 05:54,0.5,2.8,2.36974503
2021/01/01 05:55,0.53,2.1,2.367656514
2021/01/01 05:56,0.554,2.2,2.456623383
2021/01/01 05:57,0.554,2.4,2.456623383
2021/01/01 05:58,0.549,2.3,2.470282615
2021/01/01 05:59,0.514,2.5,2.369758176
2021/01/01 06:00,0.518,2,2.369773841
2021/01/01 06:01,0.559,2.7,2.618402585
2021/01/01 06:02,0.51,2.5,2.36975081
2021/01/01 06:04,0.508,2.9,2.369748725
2021/01/01 06:05,0.507,2.9,2.369747933
2021/01/01 06:06,0.525,2.4,2.370450866
2021/01/01 06:07,0.506,2.7,2.369747271
2021/01/01 06:08,0.544,2.1,2.412633094
2021/01/01 06:09,0.549,2.1,2.470282615
2021/01/01 06:10,0.516,2.3,2.36976453
2021/01/01 06:11,0.506,2.9,2.369747271
2021/01/01 06:12,0.515,2.7,2.369761053
2021/01/01 06:13,0.54,2.2,2.361164741
2021/01/01 06:14,0.523,2.8,2.370413888
2021/01/01 06:15,0.546,2.2,2.415524801
2021/01/01 06:16,0.543,2.1,2.371920192
2021/01/01 06:17,0.54,2.3,2.361164741
2021/01/01 06:18,0.5,2.9,2.36974503
2021/01/01 06:19,0.544,2.1,2.412633094
2021/01/01 06:20,0.541,2.9,2.376694946
2021/01/01 06:22,0.542,2.9,2.37105466
2021/01/01 06:23,0.504,2.8,2.369746253
2021/01/01 06:24,0.502,2.9,2.369745537
2021/01/01 06:25,0.544,2.3,2.412633094
2021/01/01 06:27,0.514,2.8,2.369758176
2021/01/01 06:28,0.523,2.5,2.370413888
2021/01/01 06:29,0.535,2.7,2.380923534
2021/01/01 06:30,0.516,2.8,2.36976453
2021/01/01 06:31,0.514,2.7,2.369758176
2021/01/01 06:32,0.517,2.4,2.369768739
2021/01/01 06:33,0.553,2.7,2.436873245
2021/01/01 06:34,0.554,2.2,2.456623383
2021/01/01 06:35,0.546,2.6,2.415524801
2021/01/01 06:36,0.519,2.3,2.375816291
2021/01/01 06:37,0.544,2.9,2.412633094
2021/01/01 06:38,0.517,2.5,2.369768739
2021/01/01 06:39,0.544,2.5,2.412633094
2021/01/01 06:40,0.518,2.2,2.369773841
2021/01/01 06:41,0.508,2.2,2.369748725
2021/01/01 06:42,0.517,2,2.369768739
2021/01/01 06:43,0.521,2.7,2.375832976
2021/01/01 06:44,0.511,2.6,2.369752175
2021/01/01 06:45,0.543,2.3,2.371920192
2021/01/01 06:46,0.507,2.8,2.369747933
2021/01/01 06:47,0.502,2.5,2.369745537
2021/01/01 06:48,0.541,2.3,2.376694946
2021/01/01 06:49,0.538,2.2,2.370103526
2021/01/01 06:50,0.533,2.3,2.376099501
2021/01/01 06:51,0.528,2,2.373179363
2021/01/01 06:53,0.539,2.6,2.364781072
2021/01/01 06:54,0.5,2.4,2.36974503
2021/01/01 06:55,0.541,2.6,2.376694946
2021/01/01 06:56,0.506,2.7,2.369747271
2021/01/01 06:58,0.519,2.4,2.375816291
2021/01/01 06:59,0.517,2.1,2.369768739
2021/01/01 07:00,0.53,2.9,2.367656514
2021/01/01 07:02,0.549,2.3,2.470282615
2021/01/01 07:03,0.508,2.8,2.369748725
2021/01/01 07:04,0.535,2.9,2.380923534
2021/01/01 07:05,0.513,2.4,2.369755793
2021/01/01 07:06,0.54,2.4,2.361164741
2021/01/01 07:07,0.5,2.9,2.36974503
2021/01/01 07:08,0.552,2.3,2.433834955
2021/01/01 07:09,0.529,2.8,2.373225404
2021/01/01 07:10,0.539,2.4,2.364781072
2021/01/01 07:11,0.56,2.4,2.606790256
2021/01/01 07:12,0.536,2.1,2.382371671
2021/01/01 07:13,0.513,3,2.369755793
2021/01/01 07:14,0.505,2.3,2.369746717
2021/01/01 07:15,0.521,2,2.375832976
2021/01/01 07:16,0.502,2.2,2.369745537
2021/01/01 07:17,0.522,2.7,2.375844136
2021/01/01 07:18,0.544,2.2,2.412633094
2021/01/01 07:19,0.548,2.8,2.467479018
2021/01/01 07:20,0.502,2.6,2.369745537
2021/01/01 07:21,0.519,2.3,2.375816291
2021/01/01 07:22,0.546,2.2,2.415524801
2021/01/01 07:23,0.514,2.4,2.369758176
2021/01/01 07:24,0.557,2.7,2.562387795
2021/01/01 07:25,0.543,2.5,2.371920192
2021/01/01 07:26,0.52,2.6,2.375823817
2021/01/01 07:27,0.528,2.8,2.373179363
2021/01/01 07:28,0.531,2.5,2.367726193
2021/01/01 07:29,0.513,3,2.369755793
2021/01/01 07:30,0.555,3,2.531397033
2021/01/01 07:31,0.553,2.3,2.436873245
2021/01/01 07:32,0.534,2.3,2.376515269
2021/01/01 07:33,0.533,2,2.376099501
2021/01/01 07:34,0.524,2.7,2.370430522
2021/01/01 07:36,0.532,2.2,2.371003168
2021/01/01 07:37,0.517,3,2.369768739
2021/01/01 07:38,0.522,2.2,2.375844136
2021/01/01 07:40,0.554,2,2.456623383
2021/01/01 07:41,0.553,2.3,2.436873245
2021/01/01 07:42,0.542,2.6,2.37105466
2021/01/01 07:44,0.551,2.2,2.429253779
2021/01/01 07:45,0.556,2.2,2.529277926
2021/01/01 07:46,0.501,2.7,2.369745262
2021/01/01 07:47,0.554,3,2.456623383
2021/01/01 07:49,0.536,2.3,2.382371671
2021/01/01 07:50,0.523,2.9,2.370413888
2021/01/01 07:51,0.546,2.8,2.415524801
2021/01/01 07:53,0.508,2.2,2.369748725
2021/01/01 07:54,0.515,2.2,2.369761053
2021/01/01 07:55,0.521,2.5,2.375832976
2021/01/01 07:57,0.512,2.4,2.369753817
2021/01/01 07:58,0.559,2.4,2.618402585
2021/01/01 07:59,0.553,2.4,2.436873245
2021/01/01 08:00,0.501,2.2,2.369745262
2021/01/01 08:01,0.524,2.6,2.370430522
2021/01/01 08:02,0.53,2.3,2.367656514
2021/01/01 08:03,0.549,2.8,2.470282615
2021/01/01 08:04,0.552,2.3,2.433834955
2021/01/01 08:05,0.508,2.6,2.369748725
2021/01/01 08:06,0.513,2.6,2.369755793
2021/01/01 08:07,0.504,2.9,2.369746253
2021/01/01 08:08,0.511,2.1,2.369752175
2021/01/01 08:09,0.514,2.5,2.369758176
2021/01/01 08:10,0.501,2.9,2.369745262
2021/01/01 08:11,0.552,2.8,2.433834955
2021/01/01 08:12,0.543,2,2.371920192
2021/01/01 08:14,0.539,2.5,2.364781072
2021/01/01 08:15,0.528,2.4,2.373179363
2021/01/01 08:16,0.556,2.4,2.529277926
2021/01/01 08:17,0.545,2.4,2.413935234
2021/01/01 08:18,0.512,2.6,2.369753817
2021/01/01 08:19,0.538,2.8,2.370103526
2021/01/01 08:20,0.524,2.8,2.370430522
2021/01/01 08:21,0.502,2.4,2.369745537
2021/01/01 08:22,0.551,2.7,2.429253779
2021/01/01 08:23,0.555,2.6,2.531397033
2021/01/01 08:24,0.53,2.7,2.367656514
2021/01/01 08:25,0.551,2,2.429253779
2021/01/01 08:26,0.538,2.7,2.370103526
2021/01/01 08:27,0.504,2.3,2.369746253
2021/01/01 08:28,0.504,3,2.369746253
2021/01/01 08:29,0.544,2.4,2.412633094
2021/01/01 08:30,0.516,3,2.36976453
2021/01/01 08:31,0.547,2.5,2.465143749
2021/01/01 08:32,0.505,2.5,2.369746717
2021/01/01 08:33,0.509,2.7,2.369749673
2021/01/01 08:34,0.503,2.3,2.369745864
2021/01/01 08:35,0.538,2.1,2.370103526
2021/01/01 08:36,0.543,2.2,2.371920192
2021/01/01 08:37,0.522,2.3,2.375844136
2021/01/01 08:38,0.544,2.2,2.412633094
2021/01/01 08:39,0.511,2.2,2.369752175
2021/01/01 08:40,0.544,2.9,2.412633094
2021/01/01 08:41,0.507,2.5,2.369747933
2021/01/01 08:42,0.513,2.3,2.369755793
2021/01/01 08:43,0.511,2.2,2.369752175
2021/01/01 08:44,0.525,2.3,2.370450866
2021/01/01 08:45,0.531,2.9,2.367726193
2021/01/01 08:46,0.532,2.4,2.371003168
2021/01/01 08:47,0.546,2.4,2.415524801
2021/01/01 08:48,0.53,2.6,2.367656514
2021/01/01 08:49,0.548,3,2.467479018
2021/01/01 08:51,0.512,3,2.369753817
2021/01/01 08:52,0.512,2.7,2.369753817
2021/01/01 08:53,0.515,2.8,2.369761053
2021/01/01 08:55,0.522,2.1,2.375844136
2021/01/01 08:56,0.514,2.5,2.369758176
2021/01/01 08:57,0.55,2.1,2.427961742
2021/01/01 08:59,0.523,2.7,2.370413888
2021/01/01 09:00,0.513,2,2.369755793
2021/01/01 09:01,0.559,2.5,2.618402585
2021/01/01 09:03,0.559,2.6,2.618402585
2021/01/01 09:04,0.516,2.6,2.36976453
2021/01/01 09:05,0.527,2.1,2.377854068
2021/01/01 09:06,0.558,2.4,2.591054574
2021/01/01 09:07,0.524,2.7,2.370430522
2021/01/01 09:08,0.534,2.1,2.376515269
2021/01/01 09:09,0.5,3,2.36974503
2021/01/01 09:23,0.517,2.9,2.369768739
2021/01/01 09:24,0.529,2.5,2.373225404
2021/01/01 09:25,0.552,2.3,2.433834955
2021/01/01 09:26,0.507,2.5,2.369747933
2021/01/01 09:27,0.553,2.9,2.436873245
2021/01/01 09:28,0.501,2.4,2.369745262
2021/01/01 09:29,0.518,2.8,2.369773841
2021/01/01 09:30,0.509,2.6,2.369749673
2021/01/01 09:31,0.513,2.2,2.369755793
2021/01/01 09:32,0.54,2.8,2.361164741
2021/01/01 09:33,0.515,2.5,2.369761053
2021/01/01 09:34,0.538,2.4,2.370103526
2021/01/01 09:35,0.558,2.6,2.591054574
2021/01/01 09:36,0.538,2,2.370103526
2021/01/01 09:37,0.549,2.8,2.470282615
2021/01/01 09:38,0.557,2.6,2.562387795
2021/01/01 09:39,0.518,2.4,2.369773841
2021/01/01 09:41,0.501,2.5,2.369745262
2021/01/01 09:42,0.502,2.7,2.369745537
2021/01/01 09:43,0.527,2.7,2.377854068
2021/01/01 09:44,0.551,2.2,2.429253779
2021/01/01 09:45,0.504,2.1,2.369746253
2021/01/01 09:46,0.521,3,2.375832976
2021/01/01 09:47,0.54,2.9,2.361164741
2021/01/01 09:48,0.503,2.3,2.369745864
2021/01/01 09:49,0.545,2.3,2.413935234
2021/01/01 09:50,0.509,2.1,2.369749673
2021/01/01 09:51,0.551,2.4,2.429253779
2021/01/01 09:52,0.511,2.6,2.369752175
2021/01/01 09:53,0.518,2.4,2.369773841
2021/01/01 09:54,0.551,2.7,2.429253779
2021/01/01 09:55,0.529,2.6,2.373225404
2021/01/01 09:56,0.526,2,2.377823529
2021/01/01 09:57,0.534,2.3,2.376515269
2021/01/01 09:58,0.515,3,2.369761053
2021/01/01 09:59,0.527,2.4,2.377854068
2021/01/01 10:00,0.545,2,2.413935234
2021/01/01 10:01,0.501,2.6,2.369745262
2021/01/01 10:02,0.504,2,2.369746253
2021/01/01 10:03,0.557,2.8,2.562387795
2021/01/01 10:04,0.509,2.3,2.369749673
2021/01/01 10:05,0.545,2.8,2.413935234
2021/01/01 10:06,0.524,2.8,2.370430522
2021/01/01 10:08,0.527,2.7,2.377854068
2021/01/01 10:09,0.538,2.7,2.370103526
2021/01/01 10:10,0.529,2.2,2.373225404
2021/01/01 10:12,0.527,2.1,2.377854068
2021/01/01 10:13,0.509,2.7,2.369749673
2021/01/01 10:14,0.551,2.3,2.429253779
2021/01/01 10:16,0.519,2.6,2.375816291
2021/01/01 10:17,0.519,3,2.375816291
2021/01/01 10:18,0.536,2.5,2.382371671
2021/01/01 10:20,0.536,2.7,2.382371671
2021/01/01 10:21,0.52,2.2,2.375823817
2021/01/01 10:22,0.513,2.3,2.369755793
2021/01/01 10:24,0.549,2.7,2.470282615
2021/01/01 10:25,0.526,2.4,2.377823529
2021/01/01 10:26,0.556,3,2.529277926
2021/01/01 10:28,0.526,2.7,2.377823529
2021/01/01 10:29,0.546,2.8,2.415524801
2021/01/01 10:30,0.531,2.9,2.367726193
2021/01/01 10:31,0.503,2,2.369745864
2021/01/01 10:33,0.538,2.4,2.370103526
2021/01/01 10:34,0.556,2.2,2.529277926
2021/01/01 10:35,0.555,2.4,2.531397033
2021/01/01 10:37,0.517,2.2,2.369768739
2021/01/01 10:38,0.549,2.9,2.470282615
2021/01/01 10:39,0.544,2.7,2.412633094
2021/01/01 10:41,0.526,2.9,2.377823529
2021/01/01 10:42,0.527,2.3,2.377854068
2021/01/01 10:43,0.545,2.7,2.413935234
2021/01/01 10:45,0.503,2.2,2.369745864
2021/01/01 10:46,0.521,2.4,2.375832976
2021/01/01 10:47,0.538,2,2.370103526
2021/01/01 10:49,0.512,3,2.369753817
2021/01/01 10:50,0.538,2.4,2.370103526
2021/01/01 10:51,0.531,2.5,2.367726193
2021/01/01 10:53,0.521,2.7,2.375832976
2021/01/01 10:54,0.512,2.1,2.369753817
2021/01/01 10:55,0.554,2.9,2.456623383
2021/01/01 10:57,0.547,2.7,2.465143749
2021/01/01 10:58,0.544,2.9,2.412633094
2021/01/01 10:59,0.545,2.8,2.413935234
2021/01/01 11:00,0.545,2.9,2.413935234
2021/01/01 11:01,0.516,3,2.36976453
2021/01/01 11:02,0.518,2.4,2.369773841
2021/01/01 11:03,0.538,2.8,2.370103526
2021/01/01 11:04,0.524,2.2,2.370430522
2021/01/01 11:05,0.509,2,2.369749673
2021/01/01 11:06,0.522,2.2,2.375844136
2021/01/01 11:07,0.502,2.1,2.369745537
2021/01/01 11:08,0.555,2.1,2.531397033
2021/01/01 11:09,0.556,2.7,2.529277926
2021/01/01 11:10,0.53,2.4,2.367656514
2021/01/01 11:11,0.508,2.7,2.369748725
2021/01/01 11:12,0.533,2.5,2.376099501
2021/01/01 11:13,0.501,2.2,2.369745262
2021/01/01 11:14,0.546,2.8,2.415524801
2021/01/01 11:15,0.541,2.7,2.376694946
2021/01/01 11:16,0.55,2.3,2.427961742
2021/01/01 11:17,0.557,2,2.562387795
2021/01/01 11:18,0.532,2.3,2.371003168
2021/01/01 11:19,0.531,2,2.367726193
2021/01/01 11:20,0.516,2.3,2.36976453
2021/01/01 11:21,0.505,3,2.369746717
2021/01/01 11:22,0.526,2.4,2.377823529
2021/01/01 11:23,0.553,2,2.436873245
2021/01/01 11:24,0.535,2.2,2.380923534
2021/01/01 11:25,0.53,2.5,2.367656514
2021/01/01 11:26,0.52,2,2.375823817
2021/01/01 11:27,0.525,2.7,2.370450866
2021/01/01 11:28,0.533,2.7,2.376099501
2021/01/01 11:29,0.527,2.2,2.377854068
2021/01/01 11:30,0.553,2.1,2.436873245
2021/01/01 11:31,0.531,2.3,2.367726193
2021/01/01 11:32,0.516,2.3,2.36976453
2021/01/01 11:33,0.538,2.7,2.370103526
2021/01/01 11:34,0.513,2.9,2.369755793
2021/01/01 11:35,0.549,2.4,2.470282615
2021/01/01 11:36,0.538,2.3,2.370103526
2021/01/01 11:37,0.538,2.7,2.370103526
2021/01/01 11:38,0.534,2.5,2.376515269
2021/01/01 11:39,0.5,3,2.36974503
2021/01/01 11:40,0.557,2.4,2.562387795
2021/01/01 11:41,0.528,2.7,2.373179363
2021/01/01 11:42,0.521,2.8,2.375832976
2021/01/01 11:43,0.502,3,2.369745537
2021/01/01 11:44,0.509,2.2,2.369749673
2021/01/01 11:45,0.546,2.2,2.415524801
2021/01/01 11:46,0.514,2.6,2.369758176
2021/01/01 11:47,0.541,2.3,2.376694946
2021/01/01 11:50,0.556,2.6,2.529277926
2021/01/01 11:51,0.542,2.2,2.37105466
2021/01/01 11:52,0.515,2.3,2.369761053
2021/01/01 11:54,0.529,2.7,2.373225404
2021/01/01 11:55,0.549,2.8,2.470282615
2021/01/01 11:56,0.506,2.9,2.369747271
2021/01/01 11:57,0.537,2.4,2.379128155
2021/01/01 11:58,0.556,2.1,2.529277926
2021/01/01 12:00,0.507,2.8,2.369747933
2021/01/01 12:01,0.528,2.8,2.373179363
2021/01/01 12:02,0.503,2.6,2.369745864
2021/01/01 12:04,0.523,2.6,2.370413888
2021/01/01 12:05,0.512,2.6,2.369753817
2021/01/01 12:06,0.553,2.6,2.436873245
2021/01/01 12:08,0.523,2.1,2.370413888
2021/01/01 12:09,0.526,3,2.377823529
2021/01/01 12:10,0.512,2.9,2.369753817
2021/01/01 12:12,0.536,2.6,2.382371671
2021/01/01 12:13,0.545,2.3,2.413935234
2021/01/01 12:14,0.524,2.2,2.370430522
2021/01/01 12:16,0.509,2.9,2.369749673
2021/01/01 12:17,0.556,2.6,2.529277926
2021/01/01 12:18,0.553,2.4,2.436873245
2021/01/01 12:20,0.54,2,2.361164741
2021/01/01 12:21,0.516,2.6,2.36976453
2021/01/01 12:22,0.525,2.3,2.370450866
2021/01/01 12:24,0.558,2.9,2.591054574
2021/01/01 12:25,0.534,2.2,2.376515269
2021/01/01 12:26,0.529,2.8,2.373225404
2021/01/01 12:28,0.554,2.8,2.456623383
2021/01/01 12:29,0.516,2.4,2.36976453
2021/01/01 12:30,0.541,2.4,2.376694946
2021/01/01 12:31,0.526,2.9,2.377823529
2021/01/01 12:33,0.5,2.4,2.36974503
2021/01/01 12:34,0.559,2.5,2.618402585
2021/01/01 12:35,0.52,2.6,2.375823817
2021/01/01 12:37,0.541,2.8,2.376694946
2021/01/01 12:44,0.531,2,2.367726193
2021/01/01 12:45,0.512,2.7,2.369753817
2021/01/01 12:47,0.537,2.4,2.379128155
2021/01/01 12:48,0.55,2.8,2.427961742
2021/01/01 13:31,0.553,2.2,2.436873245
2021/01/02 10:06,0.503,2.1,2.369745864
2021/01/02 12:35,0.53,2.2,2.367656514
2021/01/02 12:41,0.505,2.3,2.369746717
2021/01/02 12:42,0.537,2.9,2.379128155
2021/01/02 12:45,0.526,2.8,2.377823529
2021/01/02 12:47,0.555,2.9,2.531397033
2021/01/02 12:48,0.54,3,2.361164741
2021/01/02 12:49,0.536,2.2,2.382371671
2021/01/02 15:12,0.503,2.1,2.369745864
2021/01/02 16:02,0.547,2.4,2.465143749
2021/01/02 16:03,0.517,2.2,2.369768739
2021/01/02 16:29,0.547,2.4,2.465143749
2021/01/02 16:33,0.512,2.5,2.369753817
2021/01/02 16:34,0.53,2.6,2.367656514
2021/01/02 16:35,0.512,2.5,2.369753817
2021/01/02 17:00,0.5,2.2,2.36974503
2021/01/02 17:01,0.523,2.5,2.370413888
2021/01/02 17:02,0.542,3,2.37105466
2021/01/02 17:03,0.512,2.1,2.369753817
2021/01/02 17:04,0.503,2.5,2.369745864
2021/01/02 17:05,0.536,2.3,2.382371671
2021/01/02 17:06,0.53,2.1,2.367656514
2021/01/02 17:07,0.559,2.7,2.618402585
2021/01/02 17:08,0.539,2.1,2.364781072
2021/01/02 17:09,0.517,2.6,2.369768739
2021/01/02 17:10,0.525,2.7,2.370450866
2021/01/02 17:11,0.53,2.8,2.367656514
2021/01/02 17:12,0.555,3,2.531397033
2021/01/02 17:13,0.543,2.4,2.371920192
2021/01/02 17:14,0.539,2.5,2.364781072
2021/01/02 17:15,0.52,2.1,2.375823817
2021/01/02 17:16,0.535,2.1,2.380923534
2021/01/02 17:17,0.519,2.1,2.375816291
2021/01/02 17:18,0.521,2.4,2.375832976
2021/01/02 17:19,0.558,2.2,2.591054574
2021/01/02 17:20,0.54,2.8,2.361164741
2021/01/02 17:21,0.506,2.4,2.369747271
2021/01/02 17:22,0.501,2.8,2.369745262
2021/01/02 17:23,0.511,2.2,2.369752175
2021/01/02 17:24,0.501,2.6,2.369745262
2021/01/02 17:25,0.518,2.1,2.369773841
2021/01/02 17:26,0.559,2.4,2.618402585
